domain,url,has_csp,has_reporting_csp,has_meta_csp,has_html,csp
"yao.tmall.com","https://pages.tmall.com/wow/a/act/tmall/dailygroup/1446/wupr?wh_pid=daily-256039",False,False,False,True,None
"gearbest.com","https://www.gearbest.com/",False,False,False,True,None
"sdpnoticias.com","https://www.sdpnoticias.com/",True,False,False,True,"upgrade-insecure-requests"
"theverge.com","https://www.theverge.com/",False,False,False,True,None
"icloud.com","https://www.icloud.com/",True,False,True,True,"img-src 'self' blob: data: icloud.com *.icloud.com *.apple.com *.cdn-apple.com *.icloud-content.com *.icloud-content.com.cn *.apple-mapkit.com *.mzstatic.com; media-src 'self' blob: data: *.icloud.com *.apple.com *.cdn-apple.com *.icloud-content.com *.icloud-content.com.cn; font-src 'self' blob: data: icloud.com *.icloud.com *.apple.com *.cdn-apple.com; connect-src blob: 'self' icloud.com *.icloud.com *.apple.com *.cdn-apple.com *.icloud-content.com *.icloud-content.com.cn *.apple-mapkit.com; frame-src 'self' blob: mailto: tel: *.icloud.com *.apple.com *.icloud-sandbox.com *.icloud-content.com *.icloud-content.com.cn; frame-ancestors 'self' *.icloud.com *.apple.com; form-action 'self' *.icloud.com; child-src blob: 'self'; base-uri 'self' *.icloud.com *.cdn-apple.com; report-uri https://feedbackws.icloud.com/reportRaw"
"citi.com","https://www.citi.com/",False,False,False,True,None
"webex.com","https://www.webex.com/",False,False,False,True,None
"elpais.com","https://elpais.com/",False,False,False,True,None
"onet.pl","https://www.onet.pl/",False,True,True,True,"block-all-mixed-content; report-uri https://events.ocdn.eu/v2/csp-report?_ac=events&_fv=www.onet.pl::BPROD_3_0_1_V3b"
"irctc.co.in","https://www.irctc.co.in/nget/",False,False,False,True,None
"themeforest.net","https://themeforest.net/",False,False,False,True,None
"weebly.com","https://www.weebly.com/",False,False,False,True,None
"giphy.com","https://giphy.com/",False,False,False,True,None
"goodreads.com","https://www.goodreads.com/",False,False,False,True,None
"adp.com","https://www.adp.com/",True,False,False,True,"frame-ancestors 'self' https://adp.lookbookhq.com http://adp.lookbookhq.com https://discover.adp.com http://discover.adp.com https://*.adp.com http://*.adp.ca https://*.adp.ca https://*.us.adp;"
"google.com.ua","https://www.google.com.ua/",False,False,False,True,None
"inquirer.net","https://www.inquirer.net/",True,False,False,True,"upgrade-insecure-requests"
"ria.ru","https://ria.ru/",False,False,False,True,None
"userapi.com","https://vk.com/",True,False,False,True,"default-src * data: blob: about: vkcalls:;script-src 'self' https://vk.com https://*.vk.com https://vk.ru https://*.vk.ru https://static.vk.me https://*.mail.ru https://r.mradx.net https://s.ytimg.com https://platform.twitter.com https://cdn.syndication.twimg.com https://www.instagram.com https://connect.facebook.net https://telegram.org https://*.yandex.ru https://*.google-analytics.com https://*.youtube.com https://maps.googleapis.com https://translate.googleapis.com https://*.google.com https://google.com https://*.vkpartner.ru https://*.moatads.com https://*.adlooxtracking.ru https://*.serving-sys.ru https://*.weborama-tech.ru https://*.gstatic.com https://*.google.ru https://securepubads.g.doubleclick.net https://cdn.ampproject.org https://www.googletagmanager.com https://googletagmanager.com https://*.vk-cdn.net https://*.hit.gemius.pl https://yastatic.net https://analytics.tiktok.com 'unsafe-inline' 'unsafe-eval' blob:;style-src https://vk.com https://*.vk.com https://vk.ru https://*.vk.ru https://static.vk.me https://r.mradx.net https://ton.twimg.com https://tagmanager.google.com https://platform.twitter.com https://*.googleapis.com 'self' 'unsafe-inline'"
"ndtv.com","https://www.ndtv.com/",False,False,False,True,None
"target.com","https://www.target.com/",True,False,False,True,"frame-ancestors 'self' https://*.target.com;"
"usatoday.com","https://eu.usatoday.com/",True,False,False,True,"upgrade-insecure-requests"
"thesaurus.com","https://www.thesaurus.com/",False,False,False,True,None
"banggood.com","https://www.banggood.com/?BGhomepage_PC_ab=1",False,False,False,True,None
"unsplash.com","https://unsplash.com/",False,False,False,True,None
"ign.com","https://nordic.ign.com/",True,False,False,True,"frame-ancestors 'self' *.ign.com *.ampproject.org *.zdbb.net *.disqus.com widgets.ign.com;"
"animeflv.net","https://www3.animeflv.net/",False,False,False,True,None
"olx.pl","https://www.olx.pl/",True,False,False,True,"default-src * 'unsafe-eval' 'unsafe-inline' data:; frame-ancestors 'self' app.optimizely.com apps.facebook.com fonts.googleapis.com; media-src * blob:"
"weblio.jp","https://weblio.jp/",False,False,False,True,None
"lenta.ru","https://lenta.ru/",False,False,False,True,None
"google.gr","https://www.google.gr/",False,False,False,True,None
"albawabhnews.com","https://www.albawabhnews.com/",False,False,False,True,None
"repubblica.it","https://www.repubblica.it/",True,True,False,True,"upgrade-insecure-requests; default-src https: wss: data: blob: 'unsafe-inline' 'unsafe-eval'"
"tradingview.com","https://www.tradingview.com/",True,False,False,True,"default-src 'self' https: data: blob: wss: 'unsafe-inline'; base-uri 'none'; script-src 'self' 'unsafe-eval' blob: https://*.tradingview.com/ https://*.ampproject.org/ https://*.paypal.com/ https://platform.twitter.com 'nonce-/CcElI0b9OY8WsjPpaVZ5w=='; object-src 'none'; report-uri /csp-report/"
"ecosia.org","https://www.ecosia.org/",True,False,False,True,"default-src 'self' *.ecosia.org data: *.sentry.io; script-src 'sha256-GmP0qjA0b/SSFvNdv7gXLpj8urdJrT4nXqrvbuBv0Qo=' 'self' 'self' *.ecosia.org *.sentry.io dy1cy3yp6fd82.cloudfront.net; img-src 'self' *.ecosia.org s3.amazonaws.com data: ecosia-notifications.ghost.io; style-src 'self' *.ecosia.org 'unsafe-inline'; connect-src 'self' *.ecosia.org *.sentry.io; frame-ancestors 'none'"
"metropoles.com","https://www.metropoles.com/",False,False,False,True,None
"huffpost.com","https://www.huffpost.com/",True,False,False,True,"sandbox allow-forms allow-same-origin allow-scripts allow-popups allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation; frame-ancestors 'self' *.huffpost.com *.huffingtonpost.com *.huffpost.net *.buzzfeed.com clients.opinary.com compass.pressekompass.net *.newsbreak.com *.newsbreakapp.com; report-uri https://huffpost.report-uri.com/r/d/csp/enforce;"
"rediff.com","https://www.rediff.com/",False,False,False,True,None
"olx.ua","https://www.olx.ua/",True,False,False,True,"default-src * 'unsafe-eval' 'unsafe-inline' data:; frame-ancestors 'self' app.optimizely.com apps.facebook.com fonts.googleapis.com; media-src * blob:"
"mlb.com","https://www.mlb.com/",False,False,False,True,None
"ouedkniss.com","https://www.ouedkniss.com/",True,False,False,True,"frame-ancestors www.ouedkniss.com"
"quizlet.com","https://quizlet.com/",False,False,False,True,None
"nur.kz","https://www.nur.kz/",False,False,False,True,None
"fidelity.com","https://www.fidelity.com/",False,False,False,True,None
"downdetector.com","https://downdetector.com/",False,False,False,True,None
"skype.com","https://www.skype.com/en/",False,True,False,True,"default-src 'self';base-uri 'self' https://*.microsoft.com https://*.skype.com;script-src 'unsafe-inline' 'unsafe-eval' 'self' data: blob: https://*.azure.net https://*.s-microsoft.com https://*.ytimg.com https://www.youtube.com https://*.microsoft.com https://*.skypeassets.com https://*.clicktale.net https://*.wx-int.trafficmanager.net https://*.wx-int.skype.com https://*.skype.com https://statics-uhf-eus.akamaized.net https://statics-uhf-neu.akamaized.net https://statics-uhf-wus.akamaized.net https://statics-uhf-eas.akamaized.net https://*.msecnd.net https://connect.facebook.net/ https://js.monitor.azure.com/;style-src 'unsafe-inline' 'unsafe-eval' 'self' data: https://*.skype.com https://*.skypeassets.com https://*.microsoft.com https://*.s-microsoft.com https://statics-uhf-eus.akamaized.net https://statics-uhf-neu.akamaized.net https://statics-uhf-wus.akamaized.net https://statics-uhf-eas.akamaized.net https://*.msecnd.net;img-src 'self' data: blob: https://docs.botframework.com https://bot-framework.azureedge.net https://*.skype.com https://*.skypeassets.com https://c.microsoft.com https://*.clicktale.net https://*.microsoft.com https://img-prod-cms-rt-microsoft-com.akamaized.net https://www.facebook.com https://*.msecnd.net https://ad.doubleclick.net https://adservice.google.com;font-src data: https://*.skypeassets.com https://*.s-microsoft.com https://*.microsoft.com https://assets.onestore.ms https://*.skype.com https://fonts.gstatic.com;media-src 'self' data: blob: https://*.skypeassets.com https://*.skype.com;connect-src https://*.skype.com https://*.clicktale.net https://*.microsoft.com https://*.live.com https://*.skypeassets.com wss://*.trouter.skype.com https://web.vortex.data.microsoft.com https://prod-video-cms-rt-microsoft-com.akamaized.net https://eus-streaming-video-rt-microsoft-com.akamaized.net https://wus-streaming-video-rt-microsoft-com.akamaized.net;object-src 'none';frame-ancestors 'none';frame-src 'self' https://*.microsoft.com https://*.skype.com https://*.live.com https://www.youtube.com;form-action https://login.skype.com;report-uri https://edge.skype.com/r/c;"
"pikabu.ru","https://pikabu.ru/",False,False,False,True,None
"crptgate.com","https://crptgate.com/",False,False,False,True,None
"kapanlagi.com","https://www.kapanlagi.com/",False,False,False,True,None
"webmd.com","https://www.webmd.com/",True,False,False,True,"upgrade-insecure-requests"
"hatenablog.com","https://hatenablog.com/",False,True,False,True,"block-all-mixed-content; report-uri https://blog.hatena.ne.jp/api/csp_report"
"ultimate-guitar.com","https://www.ultimate-guitar.com/",True,False,False,True,"frame-ancestors 'self' https://www.911tabs.com;"
"tutorialspoint.com","https://www.tutorialspoint.com/index.htm",False,False,False,True,None
"freejobalert.com","https://www.freejobalert.com/",False,False,False,True,None
"y2mate.com","https://www.y2mate.com/en361",False,False,False,True,None
"norton.com","https://se.norton.com/",False,False,False,True,None
"asus.com","https://www.asus.com/se/",True,False,False,True,"default-src *.asus.com *.asus.com.cn https: 'unsafe-inline' 'unsafe-eval' blob: data:; frame-ancestors 'self';"
"wowhead.com","https://www.wowhead.com/",True,False,False,True,"upgrade-insecure-requests;"
"wiley.com","https://www.wiley.com/en-se",False,False,False,True,None
"mathrubhumi.com","https://www.mathrubhumi.com/",False,False,False,True,None
"prothomalo.com","https://www.prothomalo.com/",True,False,False,True,"default-src data: 'unsafe-inline' 'unsafe-eval' https: http:;script-src data: 'unsafe-inline' 'unsafe-eval' https: http: blob:;style-src data: 'unsafe-inline' https: http: blob:;img-src data: https: http: blob:;font-src data: https: http:;connect-src https: wss: ws: http: blob:;media-src https: blob: http:;object-src https: http:;child-src https: data: blob: http:;form-action https: http:;block-all-mixed-content;"
"bancodevenezuela.com","https://bancodevenezuela.com/",False,False,False,True,None
"cnbc.com","https://www.cnbc.com/world/?region=world",True,False,False,True,"frame-ancestors 'self' *.cnbc.com *.acorns.com;"
"discogs.com","https://www.discogs.com:443/",False,False,False,True,None
"gmx.net","https://www.gmx.net/",True,False,False,True,"frame-ancestors 'none'"
"surveymonkey.com","https://www.surveymonkey.com/",True,True,False,True,"default-src https: data: blob: 'unsafe-eval' 'unsafe-inline' https://www.google.com https://www.gstatic.com https://www.recaptcha.net https://api.amplitude.com  wss://*.hotjar.com wss://*.qualified.com 'self'; upgrade-insecure-requests; frame-ancestors 'self' https://*.zendesk.com https://*.myshopify.com https://teams.microsoft.com https://*.eloqua.com https://*.surveymonkey.com https://*.sharepoint.com https://*.worldpay.com https://*.cardinalcommerce.com https://*.office.com https://*.office365.com;report-uri https://csp.surveymonkey.com/report?e=true&c=prod&ar=true&a=cmscache"
"artstation.com","https://www.artstation.com/",False,False,False,True,None
"asana.com","https://asana.com/",True,False,False,True,"worker-src blob:; frame-ancestors 'self' https://www.surveymonkey.com https://google.com https://app.asana.com https://blog.asana.com https://academy.asana.com; report-uri https://app.asana.com/-/csp_report; script-src 'self' 'unsafe-eval' 'unsafe-inline' https://www.google.com/recaptcha/ https://www.gstatic.com/recaptcha/ https://static.ads-twitter.com https://ajax.aspnetcdn.com https://bat.bing.com https://sjs.bizographics.com https://ct.capterra.com https://reveal.clearbit.com https://googleads.g.doubleclick.net https://ethn.io https://connect.facebook.net https://tracking.g2crowd.com https://www.google-analytics.com https://apis.google.com https://www.googleadservices.com https://*.googleapis.com https://tpc.googlesyndication.com https://www.googletagmanager.com https://ssl.gstatic.com https://script.hotjar.com https://static.hotjar.com https://cdn.jotfor.ms https://form.jotform.us https://snap.licdn.com https://px.ads.linkedin.com https://www.linkedin.com https://accounts.livechatinc.com https://cdn.livechatinc.com https://secure.livechatinc.com https://luna1.co https://js.recurly.com https://search-api.swiftype.com https://s.swiftypecdn.com https://analytics.twitter.com https://platform.twitter.com https://fast.wistia.com https://fast.wistia.net https://www.youtube.com https://s.ytimg.com https://*.marketo.com https://*.marketo.net https://js.driftt.com https://www.googleoptimize.com https://cdnjs.cloudflare.com https://api.ipify.org https://cdn.pdst.fm https://*.vimeocdn.com https://js.driftt.com https://widget.drift.com https://resources.asana.com https://w58858w0sjxx.statuspage.io https://optimize.google.com https://cdn.cookielaw.org https://geolocation.onetrust.com https://*.logs.datadoghq.com https://www.datadoghq-browser-agent.com https://tagmanager.google.com/debug https://t.contentsquare.net contentsquare.com app.contentsquare.com https://solve-widget.forethought.ai https://cdn.jsdelivr.net/npm/@sheerid/jslib@1/ https://v2.listenloop.com https://boards.greenhouse.io/embed/job_board/js https://www.redditstatic.com/ads/pixel.js https://yjtag.jp/tag.js https://s.yjtag.jp/tag.js https://s.yimg.jp/ https://yjtag.yahoo.co.jp/tag https://analytics.tiktok.com/i18n/pixel/ https://s.pinimg.com/ct/"
"files.wordpress.com","https://wordpress.com/",False,False,False,True,None
"wiktionary.org","https://www.wiktionary.org/",False,False,False,True,None
"memurlar.net","https://www.memurlar.net/",False,False,False,True,None
"nike.com","https://www.nike.com/se/",True,False,False,True,"frame-ancestors 'self' *.nike.com *.nikecloud.com *.nikedev.com"
"autodesk.com","https://www.autodesk.com/",False,False,False,True,None
"pornhublive.com","https://pornhublive.com/",True,False,False,True,"frame-ancestors 'self' cambuilder.com *.cambuilder.com sexroulettelive.net *.sexroulettelive.net; report-uri /api/csp-report;"
"urdupoint.com","https://www.urdupoint.com",False,False,False,True,None
"gmarket.co.kr","https://www.gmarket.co.kr",False,False,False,True,None
"segmentfault.com","https://segmentfault.com/",False,False,False,True,None
"google.com.vn","https://www.google.com.vn/",False,False,False,True,None
"free.fr","https://www.free.fr/freebox/",False,False,False,True,None
"ninisite.com","https://www.ninisite.com/",False,False,False,True,None
"ca.gov","https://www.ca.gov/",False,False,False,True,None
"popcash.net","https://popcash.net/",False,False,False,True,None
"wsj.com","https://www.wsj.com/",False,False,False,True,None
"naukri.com","https://www.naukri.com/",False,False,False,True,None
"subscene.com","https://subscene.com/",False,False,False,True,None
"wattpad.com","https://www.wattpad.com/",True,False,False,True,"frame-ancestors 'self' *.indiatimes.com *.idiva.com"
"jw.org","https://www.jw.org/en/",False,False,False,True,None
"spiegel.de","https://www.spiegel.de/",False,False,False,True,None
"trustpilot.com","https://www.trustpilot.com/",False,False,False,True,None
"expedia.com","https://www.expedia.com/",True,False,False,True,"frame-ancestors about: 'self'"
"telewebion.com","https://telewebion.com/",False,False,False,True,None
"web.de","https://web.de/",True,False,False,True,"frame-ancestors 'none'"
"leagueoflegends.com","https://www.leagueoflegends.com/",False,False,False,True,None
"3c.tmall.com","https://3c.tmall.com/",False,False,False,True,None
"pexels.com","https://www.pexels.com/",False,False,False,True,None
"hotels.com","https://sv.hotels.com/?locale=sv_SE&pos=HCOM_SE&siteid=300000011",True,False,False,True,"default-src 'unsafe-inline' data: about: hcom: blob: callback: chrome-error: *; script-src 'unsafe-eval' 'unsafe-inline' data: about: blob: asset: *; report-uri https://hcom.report-uri.com/r/t/csp/enforce"
"ebay.it","https://www.ebay.it/",True,False,False,True,"default-src 'self' blob: wss: data: https:; script-src 'self' 'unsafe-eval' 'unsafe-inline' blob: data: https:; style-src 'self' 'unsafe-inline' data: https:; img-src 'self' data: https:;  report-uri https://monitor.ebay.com/csp-report/r1highlnfe38/Highline_Homepage?id=local"
"google.com.pk","https://www.google.com.pk/",False,False,False,True,None
"sonyliv.com","https://www.sonyliv.com",True,False,False,True,"frame-ancestors 'self', frame-ancestors 'self'"
"independent.co.uk","https://www.independent.co.uk/",False,False,False,True,None
"crunchyroll.com","https://www.crunchyroll.com/",False,False,False,True,None
"as.com","https://as.com/",False,False,False,True,None
"hm.com","https://www2.hm.com/sv_se/index.html",False,False,False,True,None
"gamer.com.tw","https://gamer.com.tw/",True,False,False,True,"frame-ancestors 'self' https://*.gamer.com.tw;"
"bild.de","https://www.bild.de/",True,True,False,True,"upgrade-insecure-requests"
"flvto.biz","https://www.flvto.biz/en119/",False,False,False,True,None
"myworkday.com","https://community.workday.com/invalid-url",False,False,False,True,None
"engadget.com","https://www.engadget.com/",True,False,False,True,"default-src 'self' 'unsafe-inline' 'unsafe-eval' data: https: https://sb.scorecardresearch.com https://*.yahoo.com blob: wss:; sandbox allow-forms allow-same-origin allow-scripts allow-popups allow-popups-to-escape-sandbox allow-top-navigation-by-user-activation allow-presentation; img-src 'self' https: data: blob: https://*.yimg.com https://bats.video.yahoo.com https://*.scorecardresearch.com https://*.adaptv.advertising.com https://trk.vidible.tv https://beap.gemini.yahoo.com; object-src https://*.engadget.com https://s.yimg.com; worker-src 'self' blob:; manifest-src 'self' https://s.yimg.com; font-src 'self' data: https://*.engadget.com https://s.yimg.com https://fonts.gstatic.com https://*.spot.im https://assets.video.yahoo.net; connect-src 'self' https://*.engadget.com https://s.yimg.com https://*.yahoo.net https://*.yahoo.com https://*.yahoosandbox.com https://*.oath.com https://*.advertising.com https://*.cdn.yimg.com https://ad.doubleclick.net https://*.doubleverify.com https://*.googlesyndication.com https://*.spot.im https://*.giphy.com https://*.vidible.com https://*.media.yahoo.com:4443 https://*.skimresources.com https://*.taboola.com https://securepubads.g.doubleclick.net https://*.spotim.market https://*.criteo.com https://*.criteo.net https://*.pubmatic.com https://*.rubiconproject.com https://*.lijit.com https://*.gumgum.com https://*.openx.net https://*.adtelligent.com https://*.casalemedia.com https://*.creativecdn.com https://*.adnxs.com https://*.nighttstand.com https://*.rlcdn.com https://*.adsrvr.org https://*.adform.net https://*.vidible.tv https://*.uplynk.com https://*.edgekey.net https://*.doubleclick.net https://d1z2jf7jlzjs58.cloudfront.net https://*.pixel.parsely.com https://*.aniview.com https://*.ad-score.com https://polarcdn-terrax.com https://*.polarcdn-terrax.com https://*.polarcdn.com https://polarcdn-engine.com https://polarcdn-pentos.com https://videodelivery.net https://*.videodelivery.net https://sf-hs-sg.ibytedtos.com https://b1h.zemanta.com https://hb-api.omnitagjs.com https://search.spotxchange.com https://video-api.yql.yahoo.com https://edgecast-vod.yimg.com https://assets.video.yahoo.net https://cdn-ssl.vidible.tv/prod https://*.doubleclick.net https://edgecast-vod.yahoo.net https://*.vpg.cdn.yimg.com https://s.yimg.com https://media.zenfs.com https://assets.video.yahoo.net https://ads.adaptv.advertising.com https://video.adaptv.advertising.com https://tpc.googlesyndication.com/ima3vpaid https://*.adsafeprotected.com https://*.pictela.net; upgrade-insecure-requests; block-all-mixed-content; frame-ancestors 'self' https://*.engadget.com https://*.oath.com https://*.yahoo.com; report-uri https://csp.yahoo.com/beacon/csp?src=engadget; report-to csp-endpoint;"
"myanmarload.com","https://myanmarload.com/",False,False,False,True,None
"ifeng.com","https://www.ifeng.com/",True,False,False,True,"upgrade-insecure-requests"
"heavy.com","https://heavy.com/",False,False,True,True,None
"lun.com","https://www.lun.com",False,False,False,True,None
"nexusmods.com","https://www.nexusmods.com/",True,False,False,True,"default-src 'self' https:; font-src 'self' https: data:; img-src 'self' https: data: blob:; object-src 'none'; media-src 'self' https: data: blob:; frame-src 'self' https:; worker-src 'self' blob:; child-src 'self' blob:; script-src 'self' https: 'unsafe-inline' 'unsafe-eval'; style-src 'self' https: 'unsafe-inline';"
"internetdownloadmanager.com","https://internetdownloadmanager.com/",False,False,False,True,None
"tokopedia.com","https://www.tokopedia.com/",True,False,False,True,"script-src 'nonce-9eb68c3655a66d20c8fea2ddb3e86bf5' 'nonce-eJitWdqdzsFQbjrLsUHcag==' 'sha256-p/pAafi/I7yvMFLmuyr1Ucozgt+8rWpUmfz1I0KT56U=' 'strict-dynamic' https://*.tokopedia.com https://*.tokopedia.net https://*.newrelic.com https://*.nr-data.net https://accounts.google.com/gsi/client https://maps.google.com https://translate.google.com https://apis.google.com https://www.google.com/pagead https://www.google.co.id/pagead https://www.googletagmanager.com https://www.google-analytics.com https://storage.googleapis.com/cdemux-global/sendToMarco.js https://maps.googleapis.com https://www.googleadservices.com https://googleads.g.doubleclick.net https://www.youtube.com https://cdn.ampproject.org https://connect.facebook.net https://analytics.twitter.com https://static.ads-twitter.com https://t.co/i/adsct https://analytics.tiktok.com https://cdn.branch.io https://app.link https://sslwidget.criteo.com https://static.criteo.net https://scripts.jixie.io https://main.exoclick.com/tag.php 'unsafe-inline'  'report-sample'; connect-src https://www.tokopedia.com/akam/13/ https://www.tokopedia.com/UE1dRnEnG/2W-hta/4H/-jBIUdvyno/c7r7SzQr/OE9CMGI1/DyVXC/A0NXS0  * data:; object-src 'none'; frame-ancestors 'self' https://*.tokopedia.com https://*.gojek.com https://*.gopayapi.com; base-uri 'none'; report-uri https://log.tokopedia.net/csp?service=zeus&csp_mode=block;"
"nyaa.si","https://nyaa.si/",False,False,False,True,None
"aksam.com.tr","https://www.aksam.com.tr/",False,False,False,True,None
"gizmodo.com","https://gizmodo.com/",True,False,False,True,"frame-ancestors 'self'; upgrade-insecure-requests"
"gome.com.cn","https://www.gome.com.cn/",False,False,False,True,None
"visualstudio.com","https://visualstudio.microsoft.com/",True,False,False,True,"script-src 'self' 'unsafe-inline' 'unsafe-eval' https:"
"chess.com","https://www.chess.com/",True,False,False,True,"frame-ancestors 'self'"
"v2ex.com","https://v2ex.com/",False,False,False,True,None
"t66y.com","https://t66y.com/",False,False,False,True,None
"google.co.ve","https://www.google.co.ve/",False,False,False,True,None
"reuters.com","https://www.reuters.com/",False,False,False,True,None
"orange.fr","https://www.orange.fr/portail",False,False,False,True,None
"eventbrite.com","https://www.eventbrite.com/",False,False,False,True,None
"nhentai.net","https://nhentai.net/",False,False,False,True,None
"tenki.jp","https://tenki.jp/",False,False,False,True,None
"ebay.com.au","https://www.ebay.com.au/",True,False,False,True,"default-src 'self' blob: wss: data: https:; script-src 'self' 'unsafe-eval' 'unsafe-inline' blob: data: https:; style-src 'self' 'unsafe-inline' data: https:; img-src 'self' data: https:;  report-uri https://monitor.ebay.com/csp-report/r1highlnfe38/Highline_Homepage?id=local"
"ibm.com","https://www.ibm.com/se-en",True,False,False,True,"upgrade-insecure-requests"
"google.co.za","https://www.google.co.za/",False,False,False,True,None
"udn.com","https://udn.com/",False,False,False,True,None
"ea.com","https://www.ea.com/",True,False,False,True,"frame-ancestors 'self'"
"viva.co.id","https://www.viva.co.id/",False,False,False,True,None
"kooora.com","https://www.kooora.com/default.aspx",False,False,False,True,None
"bandcamp.com","https://bandcamp.com/",True,False,False,True,"base-uri 'none'; object-src 'none'; report-uri https://bandcamp.com/api/cspreport/1/violation; script-src http: https: 'nonce-g40V0HxYNz4NwJz8q4AP+A==' 'report-sample' 'strict-dynamic'"
"google.cl","https://www.google.cl/",False,False,False,True,None
"lifo.gr","https://www.lifo.gr/",False,False,False,True,None
"eksisozluk.com","https://eksisozluk.com/",False,False,False,True,None
"europa.eu","https://european-union.europa.eu/select-language?destination=/node/1",False,False,False,True,None
"infobae.com","https://www.infobae.com/america/",True,False,False,True,"upgrade-insecure-requests; media-src https: blob:; child-src https: blob:; default-src https: wss: 'unsafe-inline' 'unsafe-eval' data:; font-src https: data:; img-src https: data:;"
"souq.com","https://egypt.souq.com/eg-ar/souq-now-amazon.php?ref=SQEG-WEB-GT301",False,False,False,True,None
"blackboard.com","https://www.blackboard.com/",True,False,False,True,"report-uri /report-csp-violation; upgrade-insecure-requests"
"merdeka.com","https://www.merdeka.com/",False,False,True,True,None
"minecraft.net","https://www.minecraft.net/en-us",False,False,False,True,None
"wish.com","https://www.wish.com/",False,False,False,True,None
"att.com","https://www.att.com/",False,False,False,True,None
"agoda.com","https://www.agoda.com/",False,False,False,True,None
"indoxxi.studio","https://idtube.me/",False,False,False,True,None
"td.com","https://www.td.com/ca/en/about-td/",False,False,False,True,None
"discover.com","https://www.discover.com/",True,False,False,True,"default-src https: data: 'unsafe-inline' 'unsafe-eval'"
"bitbucket.org","https://bitbucket.org/",True,False,False,True,"frame-ancestors 'none';"
"issuu.com","https://issuu.com/",False,False,False,True,None
"cloudflare.com","https://www.cloudflare.com/",False,False,False,True,None
"indiamart.com","https://www.indiamart.com/",False,False,False,True,None
"beeg.com","https://beeg.com/",False,False,False,True,None
"126.com","https://126.com/",False,False,True,True,None
"mileroticos.com","https://mileroticos.com/",False,False,False,True,None
"costco.com","https://www.costco.com/",False,False,False,True,None
"archiveofourown.org","https://archiveofourown.org/",False,False,False,True,None
"www.gov.uk","https://www.gov.uk/",False,True,False,True,"default-src https: 'self' *.publishing.service.gov.uk www.gov.uk *.dev.gov.uk; img-src 'self' data: *.publishing.service.gov.uk www.gov.uk *.dev.gov.uk www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com lux.speedcurve.com assets.digital.cabinet-office.gov.uk; script-src 'self' *.publishing.service.gov.uk www.gov.uk *.dev.gov.uk www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.gstatic.com www.signin.service.gov.uk *.ytimg.com www.youtube.com www.youtube-nocookie.com hmrc-uk.digital.nuance.com 'unsafe-inline'; style-src 'self' *.publishing.service.gov.uk www.gov.uk *.dev.gov.uk www.gstatic.com 'unsafe-inline'; font-src 'self' *.publishing.service.gov.uk www.gov.uk *.dev.gov.uk data:; connect-src 'self' *.publishing.service.gov.uk www.gov.uk *.dev.gov.uk www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com lux.speedcurve.com www.tax.service.gov.uk hmrc-uk.digital.nuance.com hmpowebchat.klick2contact.com omni.eckoh.uk www.signin.service.gov.uk; object-src 'none'; frame-src 'self' *.publishing.service.gov.uk www.gov.uk *.dev.gov.uk www.youtube.com www.youtube-nocookie.com; report-uri https://jhpno0hk6b.execute-api.eu-west-2.amazonaws.com/production"
"rakuten.com","https://www.rakuten.com/",False,False,False,True,None
"envato.com","https://www.envato.com/",False,False,False,True,None
"auction.co.kr","https://auction.co.kr/",False,False,False,True,None
"dcard.tw","https://www.dcard.tw/f",False,False,False,True,None
"interia.pl","https://www.interia.pl/",False,False,True,True,None
"mit.edu","https://web.mit.edu/",True,False,False,True,"frame-ancestors 'self' https://web.mit.edu https://www.mit.edu http://web.mit.edu http://www.mit.edu"
"wunderground.com","https://www.wunderground.com/",False,False,False,True,None
"google.ro","https://www.google.ro/",False,False,False,True,None
"politico.com","https://www.politico.com:443/",False,False,False,True,None
"google.com.pe","https://www.google.com.pe/",False,False,False,True,None
"azure.com","https://azure.microsoft.com/en-us/",False,False,False,True,None
"merriam-webster.com","https://www.merriam-webster.com:443/",False,False,False,True,None
"uniqlo.tmall.com","https://uniqlo.world.tmall.com/",False,False,False,True,None
"vidio.com","https://www.vidio.com/categories/52-home-page",False,False,False,True,None
"olx.com.br","https://olx.com.br/",False,True,False,True,"default-src https: wss: data: 'self' 'unsafe-inline' 'unsafe-eval'; report-uri https://cspreport.olx.com.br/api/v1/cspreport/mixedcontent"
"intel.com","https://www.intel.com/content/www/us/en/homepage.html",True,False,False,True,"frame-ancestors 'self' https://premiersupport.intel.com;"
"kickstarter.com","https://www.kickstarter.com/",False,False,False,True,None
"ozon.ru","https://ozon.ru/",False,False,False,True,None
"filehippo.com","https://filehippo.com/",True,False,False,True,"upgrade-insecure-requests"
"service-now.com","https://www.servicenow.com/",True,False,False,True,"upgrade-insecure-requests;, frame-ancestors 'self' http://content.servicenow.com https://content.servicenow.com https://your.servicenow.com  https://servicenow.highspot.com"
"e-hentai.org","https://e-hentai.org/",False,False,False,True,None
"thesun.co.uk","https://www.thesun.co.uk/",False,False,False,True,None
